,date,price,sqft_lot,zipcode,quarter,lat,long
11813,2014-11-03,369950.0,7603.0,98034,4,47.3831,-122.147
11814,2014-11-03,395000.0,10219.0,98133,4,47.5255,-122.374
11815,2014-11-03,399950.0,4400.0,98106,4,47.5858,-122.308
11816,2014-11-03,425000.0,3000.0,98029,4,47.7134,-122.288
11817,2014-11-03,666000.0,31510.0,98053,4,47.4437,-122.194
11818,2014-11-03,508000.0,2500.0,98112,4,47.6663,-122.332
11819,2014-11-03,365000.0,1123.0,98119,4,47.3174,-122.127
11820,2014-11-03,697000.0,5304.0,98115,4,47.6662,-122.364
11821,2014-11-03,660000.0,1680.0,98103,4,47.6978,-122.164
11822,2014-11-03,455000.0,7000.0,98008,4,47.265,-122.22
11823,2014-11-03,930000.0,24663.0,98092,4,47.7741,-122.38
11824,2014-11-03,480000.0,10575.0,98005,4,47.2623,-122.217
11825,2014-11-03,495000.0,1577.0,98109,4,47.3495,-122.04
11826,2014-11-03,1515000.0,11795.0,98027,4,47.694,-122.348
11827,2014-11-03,305000.0,8400.0,98092,4,47.6175,-122.301
11828,2014-11-03,295000.0,39639.0,98070,4,47.5126,-122.149
11829,2014-11-03,699950.0,4106.0,98029,4,47.5511,-122.114
11830,2014-11-04,295000.0,7575.0,98056,4,47.774,-122.283
11831,2014-11-04,665000.0,8000.0,98052,4,47.2585,-122.061
11832,2014-11-04,355000.0,7417.0,98056,4,47.3523,-122.059
11833,2014-11-04,325000.0,9525.0,98077,4,47.6821,-122.392
11834,2014-11-04,390000.0,8036.0,98011,4,47.4016,-122.166
11835,2014-11-04,390000.0,8676.0,98133,4,47.6807,-122.291
11836,2014-11-04,230000.0,3413.0,98031,4,47.7372,-122.294
11837,2014-11-04,294000.0,1361.0,98108,4,47.5461,-122.122
11838,2014-11-04,550000.0,7200.0,98008,4,47.6941,-122.173
11839,2014-11-04,546000.0,5031.0,98116,4,47.5141,-122.316
11840,2014-11-04,495000.0,6557.0,98125,4,47.4744,-122.154
11841,2014-11-04,457500.0,,98117,4,47.3965,-122.321
11842,2014-11-04,151100.0,4495.0,98146,4,47.3904,-122.299
11843,2014-11-04,500000.0,5040.0,98133,4,47.5837,-122.194
11844,2014-11-04,235000.0,10184.0,98023,4,47.4536,-122.376
11845,2014-11-04,405000.0,6667.0,98058,4,47.3258,-122.186
11846,2014-11-04,509000.0,2166.0,98103,4,47.4501,-122.128
11847,2014-11-04,435000.0,9663.0,98056,4,47.5161,-122.191
11848,2014-11-04,502000.0,9135.0,98074,4,47.6366,-122.099
11849,2014-11-04,289000.0,9750.0,98148,4,47.4745,-122.141
11850,2014-11-04,925850.0,14923.0,98006,4,47.6915,-122.099
11851,2014-11-04,952000.0,4400.0,98102,4,47.6605,-122.335
11852,2014-11-04,354000.0,4500.0,98178,4,47.7416,-122.327
11853,2014-11-04,632925.0,32239.0,98077,4,47.7733,-122.351
11854,2014-11-04,340000.0,11651.0,98022,4,47.3925,-122.161
11855,2014-11-04,410000.0,200811.0,98014,4,47.6324,-122.289
11856,2014-11-04,857326.0,11632.0,98166,4,47.4388,-122.328
11857,2014-11-04,380950.0,7819.0,98125,4,47.7241,-122.168
11858,2014-11-04,530000.0,4500.0,98059,4,47.56100000000001,-122.019
11859,2014-11-04,290000.0,12750.0,98166,4,47.6436,-122.352
11860,2014-11-04,398000.0,27468.0,98028,4,47.7244,-122.179
11861,2014-11-04,660000.0,6150.0,98136,4,47.5745,-122.291
11862,2014-11-04,378500.0,8640.0,98006,4,47.7294,-122.186
11863,2014-11-04,280000.0,7416.0,98092,4,47.5752,-122.009
11864,2014-11-04,339888.0,6144.0,98106,4,47.4527,-122.372
11865,2014-11-04,274900.0,10528.0,98023,4,47.289,-122.344
11866,2014-11-04,299500.0,11700.0,98092,4,47.4965,-122.176
11867,2014-11-04,800000.0,3952.0,98103,4,47.52,-122.354
11868,2014-11-04,349000.0,5080.0,98106,4,47.5554,-122.267
11869,2014-11-04,825000.0,5000.0,98027,4,47.584,-122.294
11870,2014-11-04,225000.0,15000.0,98055,4,47.7196,-122.223
11871,2014-11-04,511000.0,3455.0,98103,4,47.4548,-121.764
11872,2014-11-04,300000.0,8300.0,98055,4,47.3879,-122.032
11873,2014-11-04,475000.0,36862.0,98003,4,47.74100000000001,-122.208
11874,2014-11-04,392000.0,41167.0,98042,4,47.6838,-122.327
11875,2014-11-04,350000.0,4590.0,98115,4,47.7649,-122.205
11876,2014-11-04,449500.0,5275.0,98108,4,47.5775,-122.019
11877,2014-11-04,481000.0,9500.0,98006,4,47.4492,-122.157
11878,2014-11-04,238000.0,2807.0,98055,4,47.6385,-122.281
11879,2014-11-04,690000.0,6149.0,98136,4,47.432,-122.329
11880,2014-11-04,715000.0,6500.0,98112,4,47.3183,-122.382
11881,2014-11-04,275000.0,15000.0,98055,4,47.3828,-122.026
11882,2014-11-04,560000.0,31400.0,98074,4,47.451,-122.365
11883,2014-11-04,257000.0,18000.0,98092,4,47.6426,-122.158
11884,2014-11-04,380000.0,3400.0,98105,4,47.74100000000001,-122.234
11885,2014-11-04,922755.0,4951.0,98074,4,47.7359,-122.306
11886,2014-11-04,445000.0,4400.0,98118,4,47.3487,-122.021
11887,2014-11-04,295000.0,5600.0,98116,4,47.5253,-122.266
11888,2014-11-04,239000.0,10585.0,98055,4,47.6851,-122.322
11889,2014-11-04,345000.0,3844.0,98133,4,47.6412,-122.329
11890,2014-11-04,611000.0,5100.0,98115,4,47.4742,-121.769
11891,2014-11-04,397000.0,134489.0,98022,4,47.7538,-122.325
11892,2014-11-04,382495.0,5390.0,98038,4,47.534,-122.373
11893,2014-11-04,380000.0,6985.0,98133,4,47.4416,-122.149
11894,2014-11-04,456500.0,6811.0,98059,4,47.5751,-122.407
11895,2014-11-04,241000.0,10000.0,98178,4,47.5486,-122.278
11896,2014-11-04,425000.0,7875.0,98008,4,47.2883,-122.218
11897,2014-11-04,400000.0,6480.0,98108,4,47.6091,-122.147
11898,2014-11-04,1047000.0,4000.0,98112,4,47.6884,-122.128
11899,2014-11-04,280000.0,24501.0,98045,4,47.3657,-122.173
11900,2014-11-04,429900.0,4675.0,98038,4,47.7722,-122.204
11901,2014-11-04,291000.0,8636.0,98118,4,47.6423,-122.361
11902,2014-11-04,272000.0,,98023,4,47.3554,-121.986
11903,2014-11-05,300000.0,7000.0,98058,4,47.4283,-122.323
11904,2014-11-05,682000.0,34092.0,98075,4,47.6924,-122.372
11905,2014-11-05,198500.0,7137.0,98168,4,47.4042,-122.205
11906,2014-11-05,496600.0,,98029,4,47.3379,-122.322
11907,2014-11-05,200000.0,8520.0,98126,4,47.2617,-122.19
11908,2014-11-05,398000.0,2996.0,98144,4,47.6319,-122.05
11909,2014-11-05,650000.0,3388.0,98199,4,47.56,-122.225
11910,2014-11-05,349170.0,8856.0,98178,4,47.3388,-122.033
11911,2014-11-05,649000.0,12764.0,98075,4,47.6187,-122.295
11912,2014-11-05,865000.0,12558.0,98074,4,47.4793,-122.18
11913,2014-11-05,290000.0,8184.0,98133,4,47.6495,-122.401
11914,2014-11-05,235000.0,11054.0,98055,4,47.4798,-122.136
11915,2014-11-05,302000.0,1950.0,98122,4,47.559,-122.365
11916,2014-11-05,269900.0,22100.0,98042,4,47.4463,-121.771
11917,2014-11-05,503000.0,156988.0,98014,4,47.7324,-121.963
11918,2014-11-05,409000.0,3271.0,98116,4,47.4831,-121.781
11919,2014-11-05,850000.0,13939.0,98006,4,47.6595,-122.186
11920,2014-11-05,986000.0,5900.0,98118,4,47.5846,-122.12
11921,2014-11-05,616000.0,9840.0,98040,4,47.6557,-122.348
11922,2014-11-05,525000.0,6725.0,98059,4,47.3735,-122.018
11923,2014-11-05,512500.0,2400.0,98122,4,47.4389,-122.116
11924,2014-11-05,290000.0,10336.0,98133,4,47.6282,-122.322
11925,2014-11-05,365000.0,7085.0,98125,4,47.7179,-122.113
11926,2014-11-05,560000.0,12498.0,98029,4,47.5427,-121.863
11927,2014-11-05,372000.0,14175.0,98031,4,47.6662,-122.056
11928,2014-11-05,305000.0,7700.0,98058,4,47.4944,-122.162
11929,2014-11-05,475000.0,60984.0,98027,4,47.6885,-122.386
11930,2014-11-05,415000.0,5650.0,98118,4,47.5007,-122.088
11931,2014-11-05,194000.0,5000.0,98178,4,47.3315,-122.265
11932,2014-11-05,340000.0,1461.0,98199,4,47.497,-122.346
11933,2014-11-05,635000.0,36360.0,98155,4,47.5998,-122.014
11934,2014-11-05,929000.0,57499.0,98053,4,47.6756,-122.275
11935,2014-11-05,1850000.0,6000.0,98109,4,47.3473,-122.037
11936,2014-11-05,575000.0,9600.0,98011,4,47.5868,-121.974
11937,2014-11-05,443000.0,7049.0,98106,4,47.4492,-122.084
11938,2014-11-05,199950.0,7260.0,98178,4,47.5321,-122.354
11939,2014-11-05,462000.0,2614.0,98008,4,47.3086,-122.396
11940,2014-11-05,650000.0,3750.0,98117,4,47.3255,-122.305
11941,2014-11-05,350000.0,1590.0,98126,4,47.7219,-122.258
11942,2014-11-05,631000.0,2400.0,98122,4,47.7237,-122.076
11943,2014-11-05,520000.0,9263.0,98028,4,47.6895,-122.041
11944,2014-11-05,599000.0,6180.0,98118,4,47.5641,-122.16
11945,2014-11-05,850000.0,11325.0,98005,4,47.7718,-122.283
11946,2014-11-05,319450.0,5472.0,98002,4,47.7408,-122.101
11947,2014-11-05,1295000.0,12690.0,98105,4,47.5182,-122.149
11948,2014-11-05,300000.0,12300.0,98028,4,47.6564,-122.325
11949,2014-11-05,239000.0,5754.0,98030,4,47.6944,-122.102
11950,2014-11-05,355000.0,4600.0,98126,4,47.6969,-122.384
11951,2014-11-05,320000.0,5329.0,98126,4,47.526,-121.828
11952,2014-11-05,580000.0,5300.0,98053,4,47.6242,-122.239
11953,2014-11-05,239950.0,8280.0,98001,4,47.6418,-122.157
11954,2014-11-05,740000.0,44374.0,98006,4,47.3325,-122.35
11955,2014-11-05,373000.0,9655.0,98155,4,47.6316,-121.988
11956,2014-11-05,300000.0,3691.0,98092,4,47.238,-122.039
11957,2014-11-05,544300.0,,98052,4,47.7189,-122.353
11958,2014-11-05,924000.0,8001.0,98074,4,47.515,-122.164
11959,2014-11-05,405000.0,8960.0,98133,4,47.5666,-121.999
11960,2014-11-05,741000.0,10125.0,98040,4,47.5066,-122.259
11961,2014-11-05,166950.0,8820.0,98058,4,47.705,-122.201
11962,2014-11-05,308500.0,14564.0,98106,4,47.5166,-122.361
11963,2014-11-05,140000.0,6890.0,98055,4,47.3425,-122.03
11964,2014-11-05,732350.0,7665.0,98052,4,47.7144,-122.319
11965,2014-11-05,311000.0,5822.0,98058,4,47.2975,-122.38
11966,2014-11-05,365000.0,9223.0,98125,4,47.6699,-122.317
11967,2014-11-05,435000.0,1170.0,98116,4,47.5532,-122.28
11968,2014-11-05,82000.0,10426.0,98146,4,47.6547,-122.34
11969,2014-11-05,832500.0,35102.0,98075,4,47.7743,-122.26
11970,2014-11-05,799000.0,6820.0,98115,4,47.7406,-122.11
11971,2014-11-05,1070000.0,6090.0,98199,4,47.3325,-122.168
11972,2014-11-05,710000.0,129808.0,98038,4,47.6388,-122.064
11973,2014-11-05,385000.0,21303.0,98053,4,47.6759,-122.161
11974,2014-11-05,435000.0,12744.0,98059,4,47.5855,-122.383
11975,2014-11-05,286285.0,9714.0,98002,4,47.6389,-122.288
11976,2014-11-05,290000.0,9652.0,98001,4,47.5308,-121.847
11977,2014-11-05,280000.0,22652.0,98092,4,47.5695,-122.087
11978,2014-11-05,585000.0,5356.0,98115,4,47.6146,-122.306
11979,2014-11-05,575000.0,7992.0,98034,4,47.5919,-122.175
11980,2014-11-06,1005000.0,3080.0,98112,4,47.6118,-122.024
11981,2014-11-06,465000.0,14250.0,98033,4,47.6601,-122.275
11982,2014-11-06,360000.0,7115.0,98092,4,47.5069,-122.189
11983,2014-11-06,343000.0,1173.0,98133,4,47.4569,-122.165
11984,2014-11-06,1102030.0,27311.0,98177,4,47.7466,-122.249
11985,2014-11-06,328000.0,7650.0,98059,4,47.4558,-122.507
11986,2014-11-06,605125.0,,98115,4,47.5212,-122.339
11987,2014-11-06,193000.0,9000.0,98106,4,47.4096,-122.17
11988,2014-11-06,395000.0,10229.0,98034,4,47.7067,-122.354
11989,2014-11-06,716500.0,5000.0,98105,4,47.6169,-122.104
11990,2014-11-06,515000.0,5200.0,98199,4,47.6889,-122.128
11991,2014-11-06,160000.0,4500.0,98118,4,47.6573,-122.034
11992,2014-11-06,375000.0,9750.0,98028,4,47.6972,-122.116
11993,2014-11-06,428950.0,4441.0,98126,4,47.3141,-122.192
11994,2014-11-06,300000.0,5000.0,98014,4,47.5145,-122.39
11995,2014-11-06,1430800.0,7364.0,98033,4,47.5388,-122.275
11996,2014-11-06,195700.0,5200.0,98042,4,47.5148,-122.386
11997,2014-11-06,610000.0,3708.0,98117,4,47.62,-122.12
11998,2014-11-06,2050000.0,18834.0,98116,4,47.6425,-122.218
11999,2014-11-06,774000.0,7000.0,98199,4,47.7302,-122.106
12000,2014-11-06,735000.0,,98117,4,47.5414,-121.869
12001,2014-11-06,1078500.0,41458.0,98072,4,47.4364,-122.282
12002,2014-11-06,230000.0,25661.0,98059,4,47.5333,-121.87
12003,2014-11-06,635000.0,7069.0,98034,4,47.5288,-121.846
12004,2014-11-06,315000.0,3876.0,98103,4,47.6447,-122.327
12005,2014-11-06,245000.0,6785.0,98092,4,47.6437,-122.321
12006,2014-11-06,575000.0,35636.0,98053,4,47.5976,-122.298
12007,2014-11-06,445000.0,7200.0,98008,4,47.2598,-122.311
12008,2014-11-06,345000.0,3600.0,98038,4,47.5872,-122.308
12009,2014-11-06,338000.0,8152.0,98155,4,47.7066,-122.112
12010,2014-11-06,320000.0,9163.0,98003,4,47.6789,-122.365
12011,2014-11-06,375000.0,10078.0,98072,4,47.7492,-122.336
12012,2014-11-06,308625.0,1408.0,98133,4,47.7061,-122.347
12013,2014-11-06,410000.0,4366.0,98136,4,47.2857,-122.3
12014,2014-11-06,1275000.0,8126.0,98033,4,47.37,-122.297
12015,2014-11-06,280000.0,5750.0,98126,4,47.591,-122.01
12016,2014-11-06,355000.0,6466.0,98092,4,47.554,-122.095
12017,2014-11-06,550000.0,39460.0,98072,4,47.595,-122.04
12018,2014-11-06,926500.0,17802.0,98034,4,47.6201,-122.209
12019,2014-11-06,437500.0,4500.0,98065,4,47.6867,-122.275
12020,2014-11-06,985000.0,26761.0,98166,4,47.3482,-122.3
12021,2014-11-06,465000.0,10010.0,98027,4,47.6981,-122.325
12022,2014-11-06,1880000.0,17919.0,98039,4,47.5356,-121.881
12023,2014-11-06,515000.0,5570.0,98053,4,47.6663,-122.357
12024,2014-11-06,353000.0,9794.0,98077,4,47.6496,-122.403
12025,2014-11-06,481500.0,6000.0,98117,4,47.5322,-122.391
12026,2014-11-06,285000.0,7875.0,98125,4,47.7149,-122.222
12027,2014-11-06,608700.0,9696.0,98074,4,47.6081,-122.289
12028,2014-11-06,203000.0,9067.0,98168,4,47.7134,-122.292
12029,2014-11-06,560000.0,6000.0,98136,4,47.6787,-122.285
12030,2014-11-06,215500.0,9000.0,98001,4,47.4712,-122.1
12031,2014-11-06,299950.0,5250.0,98056,4,47.4712,-122.1
12032,2014-11-06,778000.0,10156.0,98006,4,47.6783,-122.366
12033,2014-11-06,345000.0,20466.0,98010,4,47.6235,-122.309
12034,2014-11-06,500000.0,208737.0,98092,4,47.3604,-122.457
12035,2014-11-06,282500.0,9750.0,98059,4,47.5274,-122.384
12036,2014-11-06,684000.0,8414.0,98059,4,47.3107,-122.001
12037,2014-11-06,420000.0,7638.0,98007,4,47.3314,-122.275
12038,2014-11-06,680000.0,3763.0,98052,4,47.5541,-121.995
12039,2014-11-06,144000.0,6800.0,98058,4,47.4557,-122.348
12040,2014-11-06,216500.0,6960.0,98178,4,47.7235,-122.359
12041,2014-11-06,368000.0,5724.0,98030,4,47.3285,-122.168
12042,2014-11-06,552321.0,8469.0,98052,4,47.7443,-122.22
12043,2014-11-06,195000.0,14777.0,98023,4,47.5747,-122.408
12044,2014-11-06,390000.0,7900.0,98133,4,47.5706,-122.209
12045,2014-11-06,432000.0,9812.0,98028,4,47.4919,-122.365
12046,2014-11-06,331500.0,14319.0,98059,4,47.3497,-122.025
12047,2014-11-06,465000.0,7700.0,98034,4,47.4811,-122.325
12048,2014-11-06,1500000.0,12968.0,98059,4,47.7285,-122.24
12049,2014-11-06,274000.0,8364.0,98056,4,47.3598,-122.157
12050,2014-11-06,390000.0,2944.0,98199,4,47.5377,-122.376
12051,2014-11-06,416500.0,39848.0,98070,4,47.6748,-122.352
12052,2014-11-06,302000.0,5000.0,98118,4,47.6105,-122.309
12053,2014-11-06,555000.0,4600.0,98117,4,47.5547,-122.178
12054,2014-11-06,473600.0,8400.0,98136,4,47.6747,-122.151
12055,2014-11-06,310000.0,10005.0,98056,4,47.6287,-122.093
12056,2014-11-06,175000.0,7572.0,98058,4,47.5746,-122.293
12057,2014-11-06,685000.0,7000.0,98122,4,47.719,-122.173
12058,2014-11-07,230000.0,9310.0,98056,4,47.6975,-122.357
12059,2014-11-07,339950.0,9040.0,98148,4,47.5671,-122.379
12060,2014-11-07,660000.0,9120.0,98006,4,47.4687,-121.749
12061,2014-11-07,645000.0,52476.0,98027,4,47.7374,-122.219
12062,2014-11-07,245000.0,2356.0,98144,4,47.6176,-122.14
12063,2014-11-07,295000.0,7450.0,98126,4,47.7079,-122.358
12064,2014-11-07,707500.0,6596.0,98107,4,47.2975,-122.223
12065,2014-11-07,352950.0,3000.0,98103,4,47.6315,-122.101
12066,2014-11-07,785000.0,9578.0,98027,4,47.6315,-122.101
12067,2014-11-07,1156000.0,12305.0,98006,4,47.5497,-122.228
12068,2014-11-07,429950.0,4524.0,98059,4,47.6873,-122.314
12069,2014-11-07,324360.0,9669.0,98022,4,47.5643,-122.284
12070,2014-11-07,370000.0,6922.0,98031,4,47.5256,-122.379
12071,2014-11-07,278000.0,6887.0,98023,4,47.5339,-122.174
12072,2014-11-07,290000.0,13200.0,98045,4,47.6325,-122.371
12073,2014-11-07,359950.0,6280.0,98038,4,47.5153,-122.256
12074,2014-11-07,185000.0,7755.0,98148,4,47.6953,-121.914
12075,2014-11-07,465000.0,,98038,4,47.6554,-121.908
12076,2014-11-07,599950.0,7810.0,98115,4,47.6955,-122.097
12077,2014-11-07,1675000.0,6600.0,98102,4,47.5263,-121.809
12078,2014-11-07,808100.0,13457.0,98133,4,47.5374,-122.192
12079,2014-11-07,320000.0,,98155,4,47.3206,-122.394
12080,2014-11-07,470950.0,16420.0,98014,4,47.4804,-122.157
12081,2014-11-07,650000.0,6820.0,98115,4,47.5599,-122.378
12082,2014-11-07,179950.0,10125.0,98003,4,47.7562,-122.073
12083,2014-11-07,715000.0,7980.0,98074,4,47.3738,-122.214
12084,2014-11-07,655000.0,3600.0,98119,4,47.5001,-122.338
12085,2014-11-07,697000.0,2850.0,98117,4,47.3378,-122.263
12086,2014-11-07,255000.0,8400.0,98148,4,47.7308,-122.18
12087,2014-11-07,195000.0,8400.0,98045,4,47.2933,-122.195
12088,2014-11-07,129000.0,5240.0,98032,4,47.3922,-122.165
12089,2014-11-07,290000.0,63597.0,98038,4,47.3666,-122.089
12090,2014-11-07,440000.0,6760.0,98117,4,47.6454,-121.978
12091,2014-11-07,227000.0,7198.0,98022,4,47.6773,-122.178
12092,2014-11-07,980000.0,7150.0,98027,4,47.7255,-122.164
12093,2014-11-07,785000.0,33981.0,98059,4,47.466,-122.452
12094,2014-11-07,855000.0,7702.0,98075,4,47.6261,-122.047
12095,2014-11-07,407185.0,48076.0,98070,4,47.4579,-122.17
12096,2014-11-07,421000.0,12655.0,98056,4,47.5932,-122.172
12097,2014-11-07,217000.0,4760.0,98056,4,47.6988,-122.358
12098,2014-11-07,248000.0,9831.0,98001,4,47.5175,-122.346
12099,2014-11-07,279900.0,10800.0,98034,4,47.4686,-121.989
12100,2014-11-07,574000.0,7000.0,98029,4,47.5842,-122.111
12101,2014-11-07,450000.0,3478.0,98199,4,47.5396,-122.368
12102,2014-11-07,799950.0,11769.0,98052,4,47.7082,-122.015
12103,2014-11-07,449000.0,6600.0,98144,4,47.7347,-122.236
12104,2014-11-07,320000.0,7125.0,98032,4,47.6351,-122.364
12105,2014-11-07,456000.0,193406.0,98092,4,47.5719,-122.385
12106,2014-11-07,614000.0,9996.0,98072,4,47.7252,-122.297
12107,2014-11-07,379770.0,1779.0,98029,4,47.721,-122.182
12108,2014-11-07,224500.0,7735.0,98022,4,47.7005,-122.314
12109,2014-11-07,590000.0,4950.0,98136,4,47.7583,-122.302
12110,2014-11-07,245000.0,9678.0,98188,4,47.5191,-122.339
12111,2014-11-07,1242000.0,10183.0,98033,4,47.3503,-122.042
12112,2014-11-07,485000.0,35273.0,98038,4,47.694,-122.332
12113,2014-11-07,616000.0,6915.0,98038,4,47.2798,-122.303
12114,2014-11-07,330000.0,9448.0,98106,4,47.4754,-122.09
12115,2014-11-07,195000.0,7861.0,98002,4,47.5689,-122.126
12116,2014-11-07,429000.0,37950.0,98001,4,47.2568,-122.07
12117,2014-11-07,515000.0,2738.0,98008,4,47.5592,-122.273
12118,2014-11-07,275000.0,6923.0,98198,4,47.7417,-122.172
12119,2014-11-07,1187500.0,217800.0,98053,4,47.7594,-122.361
12120,2014-11-07,415000.0,14760.0,98022,4,47.398,-122.081
12121,2014-11-07,875000.0,8119.0,98039,4,47.496,-122.349
12122,2014-11-07,335000.0,30409.0,98168,4,47.496,-122.349
12123,2014-11-07,875000.0,14125.0,98005,4,47.5579,-122.129
12124,2014-11-07,287000.0,6315.0,98092,4,47.4361,-122.469
12125,2014-11-07,267000.0,6005.0,98022,4,47.3389,-122.066
12126,2014-11-07,445000.0,5000.0,98178,4,47.3398,-122.286
12127,2014-11-07,790000.0,432036.0,98022,4,47.4653,-121.745
12128,2014-11-07,740000.0,72745.0,98077,4,47.7297,-122.326
12129,2014-11-07,982000.0,10289.0,98006,4,47.3637,-121.955
12130,2014-11-07,442500.0,47419.0,98053,4,47.6638,-122.292
12131,2014-11-07,240000.0,8571.0,98023,4,47.3285,-122.328
12132,2014-11-08,1610000.0,13260.0,98040,4,47.6717,-122.184
12133,2014-11-08,325000.0,,98144,4,47.6882,-122.306
12134,2014-11-08,450000.0,6120.0,98115,4,47.6711,-122.386
12135,2014-11-08,310000.0,5744.0,98092,4,47.5558,-122.363
12136,2014-11-08,313999.0,4198.0,98038,4,47.6074,-122.299
12137,2014-11-09,607000.0,9226.0,98072,4,47.5907,-122.086
12138,2014-11-09,373000.0,6771.0,98106,4,47.7716,-122.101
12139,2014-11-09,346000.0,9636.0,98155,4,47.5305,-122.047
12140,2014-11-1,593000.0,4400.0,98122,4,47.6893,-122.388
12141,2014-11-1,1250000.0,18505.0,98177,4,47.5713,-122.394
12142,2014-11-1,470000.0,4680.0,98008,4,47.5664,-122.124
12143,2014-11-1,520000.0,58712.0,98010,4,47.3106,-122.116
12144,2014-11-1,379400.0,7680.0,98177,4,47.7438,-122.328
12145,2014-11-1,208000.0,7247.0,98003,4,47.205,-121.996
12146,2014-11-1,195000.0,8235.0,98168,4,47.3037,-122.107
12147,2014-11-1,440000.0,4929.0,98108,4,47.4473,-121.774
12148,2014-11-1,339300.0,10000.0,98074,4,47.58,-122.29
12149,2014-11-1,1240000.0,1973.0,98119,4,47.6232,-122.21
12150,2014-11-1,830000.0,11056.0,98004,4,47.557,-122.306
12151,2014-11-1,720000.0,76531.0,98072,4,47.6295,-122.346
12152,2014-11-1,425000.0,7875.0,98133,4,47.5119,-122.386
12153,2014-11-1,277700.0,1055.0,98008,4,47.6023,-122.123
12154,2014-11-1,290000.0,3542.0,98133,4,47.646,-122.363
12155,2014-11-1,279000.0,11618.0,98022,4,47.5819,-122.126
12156,2014-11-1,469950.0,1357.0,98126,4,47.5177,-122.266
12157,2014-11-1,898000.0,9874.0,98004,4,47.6326,-122.015
12158,2014-11-1,354000.0,5225.0,98126,4,47.5092,-122.195
12159,2014-11-1,210000.0,8125.0,98003,4,47.4694,-122.069
12160,2014-11-1,282000.0,2552.0,98030,4,47.6709,-122.167
12161,2014-11-1,713500.0,4200.0,98112,4,47.5929,-121.989
12162,2014-11-1,1075000.0,8100.0,98040,4,47.333,-122.172
12163,2014-11-1,497950.0,3000.0,98118,4,47.2703,-122.312
12164,2014-11-1,1385000.0,6480.0,98199,4,47.5066,-122.194
12165,2014-11-1,390000.0,8820.0,98038,4,47.7222,-122.332
12166,2014-11-1,510000.0,9750.0,98033,4,47.5841,-122.295
12167,2014-11-1,315000.0,6000.0,98038,4,47.4878,-122.324
12168,2014-11-1,425000.0,144619.0,98024,4,47.3657,-122.152
12169,2014-11-1,824000.0,8400.0,98199,4,47.4395,-122.151
12170,2014-11-1,468000.0,7029.0,98033,4,47.4434,-122.283
12171,2014-11-1,415000.0,4108.0,98117,4,47.7344,-121.986
12172,2014-11-1,1197000.0,4407.0,98112,4,47.7753,-122.359
12173,2014-11-1,467000.0,6642.0,98053,4,47.7307,-122.239
12174,2014-11-1,520000.0,53628.0,98024,4,47.6335,-122.196
12175,2014-11-1,2000000.0,16387.0,98125,4,47.7455,-122.073
12176,2014-11-1,535000.0,3000.0,98117,4,47.3724,-122.104
12177,2014-11-1,369950.0,7533.0,98042,4,47.6594,-122.397
12178,2014-11-1,300000.0,8500.0,98133,4,47.4828,-121.73
12179,2014-11-1,1149000.0,9889.0,98033,4,47.7466,-122.355
12180,2014-11-1,350000.0,7206.0,98023,4,47.3837,-122.304
12181,2014-11-1,575000.0,5508.0,98029,4,47.4206,-122.183
12182,2014-11-1,280000.0,7350.0,98003,4,47.58600000000001,-122.12
12183,2014-11-1,1570000.0,14731.0,98059,4,47.6608,-122.359
12184,2014-11-1,436000.0,3899.0,98011,4,47.463,-122.008
12185,2014-11-1,264500.0,14040.0,98001,4,47.4222,-122.318
12186,2014-11-1,523000.0,8681.0,98115,4,47.6224,-122.215
12187,2014-11-1,350000.0,7811.0,98008,4,47.7563,-122.147
12188,2014-11-1,240000.0,5250.0,98003,4,47.6134,-122.282
12189,2014-11-1,438200.0,5643.0,98115,4,47.4906,-122.306
12190,2014-11-1,234000.0,239144.0,98038,4,47.774,-122.384
12191,2014-11-1,959750.0,50002.0,98008,4,47.2396,-121.993
12192,2014-11-1,521000.0,18250.0,98011,4,47.3448,-122.298
12193,2014-11-1,338950.0,22496.0,98042,4,47.6339,-122.026
12194,2014-11-1,338000.0,7710.0,98155,4,47.6658,-122.355
12195,2014-11-1,600000.0,3500.0,98102,4,47.6075,-122.017
12196,2014-11-1,373000.0,8974.0,98072,4,47.7297,-122.219
12197,2014-11-1,725000.0,35201.0,98027,4,47.6599,-122.146
12198,2014-11-1,330000.0,10563.0,98072,4,47.3687,-122.182
12199,2014-11-1,1030000.0,9816.0,98027,4,47.583,-122.379
12200,2014-11-1,600000.0,70407.0,98058,4,47.6379,-122.4
12201,2014-11-1,135900.0,3800.0,98178,4,47.6969,-122.338
12202,2014-11-1,187000.0,10346.0,98022,4,47.7108,-122.277
12203,2014-11-1,385000.0,1540.0,98116,4,47.4676,-122.296
12204,2014-11-1,507000.0,2746.0,98107,4,47.6466,-122.391
12205,2014-11-1,700000.0,4500.0,98107,4,47.6599,-122.363
12206,2014-11-1,370000.0,1133.0,98144,4,47.5745,-122.311
12207,2014-11-1,447000.0,14080.0,98074,4,47.7296,-122.284
12208,2014-11-1,439000.0,113862.0,98045,4,47.2951,-122.284
12209,2014-11-1,640000.0,3720.0,98112,4,47.2951,-122.284
12210,2014-11-1,362000.0,9730.0,98011,4,47.5641,-122.032
12211,2014-11-1,580500.0,3980.0,98027,4,47.6404,-122.171
12212,2014-11-1,145000.0,8125.0,98033,4,47.3596,-122.036
