id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,predict_bedrooms,predict_bathrooms
3586500665,20150112T000000,530000.0,3.0,1.0,1440.0,27505.0,1.0,0,0,3,8,1440,0,1951,0,98177,47.7553,-122.37,2430,16400,3.0,2.0
2582500110,20141007T000000,305000.0,4.0,2.5,2230.0,6487.0,2.0,0,0,3,7,2230,0,2003,0,98092,47.3287,-122.169,2230,6882,3.0,2.0
6749700031,20140609T000000,345000.0,3.0,2.5,1210.0,1420.0,3.0,0,0,3,8,1210,0,2008,0,98103,47.6977,-122.349,1190,1407,3.0,1.5
4136800205,20150219T000000,258000.0,2.0,2.0,750.0,6553.0,1.5,0,2,3,7,750,0,1945,0,98178,47.4982,-122.221,1140,7500,3.0,1.0
3438503120,20150330T000000,275000.0,4.0,1.0,1770.0,7345.0,1.5,0,0,3,7,1770,0,1966,0,98106,47.5393,-122.351,1580,7345,3.0,2.0
1922069089,20150324T000000,310000.0,3.0,1.0,1020.0,55756.0,1.0,0,0,3,7,1020,0,1961,0,98042,47.3836,-122.082,1490,12745,3.0,1.0
4099501215,20140603T000000,713250.0,3.0,2.0,2050.0,9000.0,1.0,0,0,4,7,2050,0,1951,0,98040,47.5885,-122.245,2910,8856,3.0,2.0
3325069025,20150508T000000,500000.0,3.0,1.0,2000.0,21780.0,1.0,0,0,3,8,1480,520,1978,0,98074,47.6064,-122.039,2000,45738,3.0,2.0
4058200985,20140911T000000,472000.0,3.0,1.75,2180.0,7200.0,1.0,0,3,4,8,1090,1090,1954,0,98178,47.5044,-122.235,2180,7140,3.0,2.0
3031200246,20140711T000000,250000.0,,1.0,,4429.0,1.0,0,0,3,7,920,0,1952,0,98118,47.5369,-122.291,1320,7860,,
624101110,20141002T000000,725000.0,4.0,2.25,,14237.0,2.0,0,0,3,9,3440,0,1982,0,98077,47.7241,-122.065,3250,18365,,
4046700210,20140629T000000,345000.0,3.0,2.0,1610.0,15005.0,1.0,0,0,4,7,1610,0,1986,0,98014,47.6886,-121.911,1610,15479,3.0,2.0
2916200065,20150115T000000,460000.0,3.0,1.5,1870.0,15685.0,1.0,0,0,3,7,1470,400,1936,0,98133,47.723,-122.353,1340,7620,3.0,2.0
6141100038,20140602T000000,440150.0,2.0,1.0,1110.0,6800.0,1.0,0,0,5,7,1000,110,1947,0,98133,47.7184,-122.355,1410,6963,3.0,1.0
2806800090,20141104T000000,390000.0,3.0,1.75,2200.0,8036.0,1.0,0,0,3,7,1270,930,1978,0,98011,47.7763,-122.209,1850,7563,3.0,2.0
312000265,20150504T000000,375000.0,2.0,1.0,790.0,5120.0,1.0,0,0,3,6,790,0,1950,0,98136,47.557,-122.395,1250,5120,2.0,1.0
2938200040,20141211T000000,224950.0,3.0,1.5,1630.0,,1.0,0,0,4,7,1630,0,1963,0,98022,47.2021,-122.002,1420,9282,3.0,2.0
114101161,20140829T000000,480000.0,3.0,1.5,2100.0,67269.0,1.0,0,0,4,7,1220,880,1949,0,98028,47.7592,-122.23,1610,15999,3.0,2.0
1862400353,20150326T000000,721000.0,4.0,2.75,2690.0,5400.0,2.0,0,0,3,7,2210,480,1940,2009,98117,47.6963,-122.367,1620,5400,4.0,2.0
179000100,20140826T000000,174000.0,2.0,1.0,600.0,4854.0,1.0,0,0,5,6,600,0,1922,0,98168,47.4927,-122.28,1470,5000,2.0,1.0
7812800865,20141119T000000,170000.0,2.0,1.0,810.0,9882.0,1.0,0,0,3,6,810,0,1944,0,98178,47.4925,-122.239,950,7200,2.0,1.0
809002390,20150115T000000,658000.0,3.0,1.5,1660.0,3190.0,1.5,0,0,3,7,1660,0,1919,0,98109,47.6368,-122.351,2200,3240,3.0,2.0
2925059294,20150327T000000,860000.0,3.0,2.0,1880.0,8494.0,1.0,0,0,4,7,1200,680,1968,0,98004,47.6217,-122.192,1290,9128,3.0,2.0
7574200210,20140618T000000,407450.0,4.0,1.5,2310.0,68824.0,2.0,0,0,4,7,2310,0,1968,0,98010,47.3354,-122.031,2020,39900,3.0,2.0
5634500775,20150130T000000,615000.0,4.0,1.5,2650.0,34000.0,2.0,0,0,4,7,2650,0,1930,0,98028,47.7516,-122.237,1960,34000,3.0,2.0
8965460090,20150407T000000,920000.0,4.0,3.0,3130.0,12381.0,2.0,0,0,3,9,3130,0,1995,0,98006,47.5599,-122.118,3250,10049,4.0,3.0
1796350300,20140710T000000,195000.0,2.0,1.0,860.0,10400.0,1.0,0,0,4,6,860,0,1983,0,98042,47.3682,-122.096,1390,9086,2.0,1.0
428000150,20140718T000000,269950.0,3.0,1.0,990.0,9950.0,1.0,0,0,5,7,990,0,1961,0,98056,47.5104,-122.171,1370,9260,2.0,1.0
2323089009,20150119T000000,855000.0,4.0,3.5,4030.0,,2.0,0,0,3,10,4030,0,2006,0,98045,47.4619,-121.744,1830,11700,4.0,3.0
3528900735,20140910T000000,620000.0,3.0,2.25,1780.0,1429.0,3.0,0,0,3,8,1570,210,2007,0,98109,47.6413,-122.346,1470,1799,3.0,2.0
3904100220,20141209T000000,276000.0,2.0,2.0,1480.0,6075.0,1.0,0,0,5,7,740,740,1919,0,98118,47.5317,-122.276,1230,6053,3.0,2.0
254000735,20140806T000000,329000.0,3.0,1.0,1140.0,5258.0,1.5,0,0,3,6,1140,0,1911,0,98146,47.5122,-122.383,1140,5280,3.0,1.5
7893205080,20141007T000000,270000.0,3.0,1.5,1230.0,7500.0,1.0,0,0,3,7,1230,0,1962,0,98198,47.4202,-122.331,1260,7800,3.0,1.5
4397010300,20141113T000000,440000.0,4.0,2.5,3080.0,10646.0,2.0,0,0,3,9,3080,0,1993,0,98042,47.3828,-122.148,2740,9994,4.0,3.0
1150000740,20141003T000000,639000.0,4.0,2.5,1990.0,8034.0,2.0,0,0,4,10,1990,0,1989,0,98029,47.56100000000001,-122.018,2580,8034,3.0,2.0
1926049141,20141010T000000,403500.0,1.0,1.0,700.0,5621.0,1.0,0,0,4,6,700,0,1945,0,98133,47.734,-122.353,1020,5621,2.0,1.0
7011201016,20141001T000000,585000.0,3.0,2.5,1700.0,1156.0,2.0,0,2,3,9,1320,380,2002,0,98119,47.6373,-122.369,1710,1686,3.0,2.0
3028200100,20140826T000000,216000.0,2.0,1.0,860.0,9000.0,1.0,0,0,4,6,860,0,1942,0,98168,47.4801,-122.315,990,9975,2.0,1.0
8081010040,20140911T000000,1150000.0,3.0,2.5,3160.0,24437.0,1.0,0,3,3,11,2160,1000,1991,0,98006,47.5531,-122.131,3990,11977,4.0,3.0
3023049186,20150416T000000,575000.0,3.0,2.0,2500.0,30056.0,1.0,0,0,5,8,1840,660,1954,0,98166,47.4468,-122.337,2500,30000,3.0,2.0
8029900110,20141114T000000,430000.0,4.0,2.5,3000.0,9460.0,2.0,0,0,3,9,3000,0,2001,0,98031,47.3959,-122.211,3000,8450,4.0,3.0
9367200205,20150324T000000,660000.0,2.0,1.0,1670.0,8195.0,1.0,0,0,3,7,1670,0,1954,1975,98033,47.6627,-122.192,1980,7500,3.0,2.0
5550300205,20150413T000000,338000.0,2.0,1.0,690.0,,1.0,0,0,3,6,690,0,1943,0,98126,47.5287,-122.367,1000,6400,2.0,1.0
8820901415,20140529T000000,400000.0,4.0,2.75,1240.0,3867.0,1.0,0,0,3,7,800,440,1987,0,98125,47.7157,-122.284,1150,7733,3.0,2.0
6018500120,20150220T000000,210000.0,2.0,1.0,900.0,5000.0,1.0,0,0,5,6,900,0,1930,1990,98022,47.2008,-121.995,1150,5000,2.0,1.0
3826000665,20140522T000000,305000.0,4.0,1.75,2200.0,8100.0,1.5,0,0,5,6,1400,800,1942,0,98168,47.4945,-122.303,1520,8100,3.0,2.0
1025079086,20140820T000000,365000.0,2.0,1.0,960.0,223898.0,1.0,0,0,3,6,960,0,1985,0,98014,47.6668,-121.892,1830,230868,2.0,1.0
2621660040,20140629T000000,325000.0,5.0,2.75,2130.0,6222.0,1.0,0,0,3,7,1300,830,1991,0,98118,47.5272,-122.276,2130,6222,3.0,2.0
8731982550,20141210T000000,245000.0,4.0,1.75,2020.0,8800.0,1.0,0,0,4,8,2020,0,1969,0,98023,47.3202,-122.384,2320,8000,3.0,2.0
4324500180,20140926T000000,182000.0,3.0,1.0,1060.0,7350.0,1.0,0,0,4,7,1060,0,1959,0,98032,47.3809,-122.287,1060,7350,3.0,1.0
1702901485,20140603T000000,440000.0,2.0,1.0,1230.0,6600.0,1.0,0,0,3,7,1130,100,1906,0,98118,47.5573,-122.282,1260,5060,3.0,1.0
251300110,20140731T000000,225000.0,3.0,2.25,2510.0,12013.0,2.0,0,0,3,8,2510,0,1988,0,98003,47.3473,-122.314,1870,8017,3.0,2.0
251300110,20150114T000000,358000.0,3.0,2.25,,12013.0,2.0,0,0,3,8,2510,0,1988,0,98003,47.3473,-122.314,1870,8017,,
461002615,20141202T000000,580000.0,5.0,2.5,2720.0,5000.0,1.5,0,0,4,7,1530,1190,1939,0,98117,47.6827,-122.376,1210,5000,4.0,2.5
8091401030,20150422T000000,240000.0,3.0,1.5,1070.0,8886.0,1.0,0,0,4,7,1070,0,1984,0,98030,47.3516,-122.166,1730,9461,3.0,1.0
3924500040,20150413T000000,700000.0,4.0,3.25,3580.0,43093.0,1.0,0,0,4,8,3580,0,1990,0,98024,47.5595,-121.901,2070,43093,4.0,3.0
9432900040,20140729T000000,325000.0,4.0,2.5,2230.0,8500.0,2.0,0,0,3,8,2230,0,1994,0,98022,47.2082,-122.009,2270,8770,3.0,2.0
2426049125,20141114T000000,488000.0,4.0,2.25,2500.0,10890.0,1.0,0,0,5,7,1800,700,1978,0,98034,47.7318,-122.239,2500,7467,3.0,2.0
2883201055,20140910T000000,875000.0,4.0,1.0,1670.0,4600.0,1.5,0,0,5,8,1670,0,1906,0,98103,47.6838,-122.332,1820,4600,3.0,2.0
1795900360,20140602T000000,615000.0,4.0,2.5,2150.0,9070.0,2.0,0,0,4,8,2150,0,1985,0,98052,47.7279,-122.107,2230,8995,3.0,2.0
9542830690,20141120T000000,321000.0,3.0,2.5,2020.0,4183.0,2.0,0,0,3,7,2020,0,2012,0,98038,47.3658,-122.017,2030,4140,3.0,2.0
1245500690,20140602T000000,1035000.0,3.0,2.5,2230.0,5750.0,2.0,0,0,3,9,2230,0,2003,0,98033,47.6938,-122.213,1900,8238,3.0,2.0
7454000315,20150424T000000,299500.0,2.0,1.0,740.0,6300.0,1.0,0,0,3,6,740,0,1942,0,98126,47.5158,-122.376,740,6300,2.0,1.0
2426049113,20150414T000000,459000.0,4.0,1.5,2020.0,9583.0,2.0,0,0,4,7,2020,0,1963,0,98034,47.7283,-122.238,1770,8625,3.0,2.0
8665050450,20140912T000000,435000.0,3.0,2.5,1730.0,4065.0,2.0,0,0,3,8,1730,0,1996,0,98029,47.5668,-122.005,1730,4094,3.0,2.0
2787320620,20141010T000000,222000.0,3.0,1.75,1370.0,8280.0,1.0,0,0,4,7,1370,0,1980,0,98031,47.4096,-122.172,1850,7820,3.0,2.0
5100401411,20141027T000000,485000.0,4.0,1.0,1210.0,6380.0,1.5,0,0,3,7,1210,0,1936,0,98115,47.6924,-122.321,1340,6380,3.0,2.0
2767602855,20150429T000000,750000.0,5.0,3.5,2160.0,2323.0,3.0,0,0,3,9,2160,0,2007,0,98107,47.6726,-122.39,1750,4650,4.0,2.0
7575620750,20141222T000000,266000.0,3.0,2.0,1550.0,6022.0,2.0,0,0,3,8,1550,0,1989,0,98003,47.3525,-122.304,1650,5627,,2.0
1529300115,20140602T000000,455000.0,2.0,1.0,1170.0,6000.0,1.0,0,0,4,7,970,200,1941,0,98103,47.6994,-122.354,2130,6002,3.0,1.0
122029066,20150508T000000,490000.0,3.0,1.75,2020.0,215622.0,2.0,0,0,4,7,2020,0,1975,0,98070,47.4189,-122.499,1810,215622,3.0,2.0
8732130580,20150430T000000,280000.0,3.0,1.75,1740.0,8625.0,1.0,0,0,4,7,1240,500,1978,0,98023,47.3054,-122.38,1980,8625,3.0,2.0
1689400375,20140805T000000,1450000.0,4.0,3.25,3100.0,3900.0,2.0,0,2,5,9,2090,1010,1923,0,98109,47.6385,-122.348,2110,3900,4.0,3.0
985001321,20141217T000000,291000.0,3.0,1.0,1590.0,24330.0,1.5,0,0,3,6,1140,450,1942,0,98168,47.4906,-122.309,1000,16228,3.0,2.0
7987400475,20150417T000000,745000.0,5.0,3.0,2400.0,10126.0,2.0,0,3,3,8,2400,0,1981,0,98126,47.5726,-122.373,2250,3946,4.0,2.0
6383000820,20140807T000000,685900.0,3.0,2.5,2290.0,,1.0,0,0,3,8,2290,0,1972,0,98117,47.691,-122.387,1770,8035,3.0,2.0
1311400120,20140801T000000,160000.0,3.0,1.75,1610.0,7392.0,1.0,0,0,4,7,1610,0,1964,0,98001,47.3413,-122.28,1450,7392,3.0,2.0
1153000040,20150429T000000,650000.0,4.0,2.5,2240.0,9934.0,1.0,0,0,4,8,1490,750,1968,0,98005,47.6147,-122.166,2640,11622,3.0,2.0
7452500530,20150219T000000,250000.0,2.0,1.0,850.0,6370.0,1.0,0,0,3,6,850,0,1951,0,98126,47.5198,-122.373,850,5170,2.0,1.0
6300000212,20150218T000000,265000.0,2.0,1.5,920.0,1458.0,2.0,0,0,3,7,920,0,1995,0,98133,47.7081,-122.342,1110,1598,3.0,1.0
3332000530,20141105T000000,599000.0,,3.25,,6180.0,1.0,0,0,3,7,1330,1260,1960,0,98118,47.551,-122.272,1560,6180,,
7657600195,20141105T000000,199950.0,3.0,1.0,1340.0,7260.0,1.5,0,0,3,6,1340,0,1944,0,98178,47.4934,-122.237,1210,7260,3.0,2.0
1102000237,20150428T000000,712500.0,4.0,2.75,2420.0,11201.0,1.0,0,1,3,8,1420,1000,1948,1999,98118,47.5459,-122.265,3170,9385,3.0,2.0
2887702070,20141022T000000,490000.0,2.0,1.0,1420.0,4305.0,1.0,0,0,4,7,920,500,1941,0,98115,47.6864,-122.311,1420,4305,3.0,1.5
6392001005,20140620T000000,511500.0,4.0,1.0,1360.0,6000.0,1.5,0,0,3,7,1360,0,1917,0,98115,47.6854,-122.288,1710,6000,3.0,2.0
1601600195,20150319T000000,299000.0,3.0,1.0,1510.0,6200.0,1.0,0,0,3,6,1010,500,1955,0,98118,47.5293,-122.274,1710,8623,3.0,2.0
3586500620,20140814T000000,685000.0,4.0,2.5,2650.0,25248.0,1.0,0,2,3,9,2330,320,1954,0,98177,47.7537,-122.373,3020,23135,4.0,2.0
6021502250,20140825T000000,597000.0,4.0,2.0,2120.0,4000.0,1.5,0,0,4,7,1720,400,1927,0,98117,47.688,-122.383,1760,4000,3.0,2.0
3830210220,20140908T000000,210000.0,3.0,1.0,1200.0,7200.0,1.0,0,0,3,6,1200,0,1977,0,98030,47.3746,-122.183,1200,7420,3.0,1.5
2568300266,20140530T000000,659000.0,4.0,3.0,3190.0,11375.0,1.0,0,0,5,8,2210,980,1946,0,98125,47.70399999999999,-122.3,1100,8500,,3.0
3423600065,20140604T000000,540000.0,3.0,1.0,1050.0,4160.0,1.0,0,0,4,7,1050,0,1925,0,98115,47.6756,-122.3,1580,3680,3.0,1.0
3343300180,20150330T000000,469000.0,3.0,2.0,1300.0,22605.0,1.0,0,0,3,7,1300,0,1998,0,98056,47.5337,-122.187,2250,10215,3.0,2.0
3125079013,20150430T000000,1065000.0,3.0,2.5,3970.0,263538.0,1.5,0,0,3,9,3970,0,1991,0,98024,47.6067,-121.952,3970,194676,4.0,3.0
6453900040,20140714T000000,575000.0,5.0,3.0,2990.0,7500.0,1.0,0,2,3,9,1800,1190,1972,0,98177,47.7707,-122.369,2800,9860,,3.0
148000590,20140731T000000,725000.0,4.0,2.75,2440.0,7042.0,1.5,0,2,4,7,1640,800,1941,0,98116,47.5731,-122.408,2170,7900,3.0,2.0
419000015,20140917T000000,299950.0,4.0,1.0,1170.0,5400.0,1.0,0,0,5,6,1170,0,1953,0,98056,47.492,-122.172,1100,5400,3.0,2.0
303000220,20150421T000000,375000.0,4.0,2.0,2270.0,18450.0,1.0,0,0,3,7,2270,0,1961,0,98001,47.3264,-122.262,2150,18450,3.0,2.0
6450302175,20141118T000000,342450.0,3.0,1.5,1280.0,5525.0,1.0,0,0,3,7,1280,0,1962,0,98133,47.7339,-122.336,1330,5286,3.0,1.5
1180000625,20141029T000000,315000.0,4.0,2.5,1950.0,3225.0,2.0,0,0,3,7,1950,0,2002,0,98178,47.5014,-122.226,1980,3225,3.0,2.0
7972600450,20141222T000000,328000.0,4.0,2.75,1930.0,3840.0,1.0,0,0,3,7,1170,760,1997,0,98106,47.5303,-122.346,1610,3840,3.0,2.0
1328300180,20140509T000000,323000.0,3.0,2.75,1970.0,7213.0,1.0,0,0,3,8,1170,800,1977,0,98058,47.4424,-122.126,1980,7045,3.0,2.0
7866000158,20141022T000000,320000.0,4.0,3.0,1820.0,3120.0,1.0,0,0,3,7,1000,820,1997,0,98118,47.5468,-122.274,1600,5001,3.0,2.0
7518505345,20141229T000000,550000.0,2.0,1.0,950.0,4080.0,1.0,0,0,4,7,950,0,1924,0,98117,47.6765,-122.384,1120,4080,2.0,1.0
8084900195,20141121T000000,1646000.0,6.0,3.5,4010.0,16200.0,1.0,0,0,3,8,2090,1920,1955,1990,98004,47.6322,-122.216,3560,16200,4.0,3.0
4139420590,20140520T000000,1212500.0,4.0,3.5,,16643.0,1.0,0,3,3,12,2230,2330,1995,0,98006,47.5521,-122.115,4060,15177,,
4139420590,20140827T000000,1200000.0,4.0,3.5,4560.0,16643.0,1.0,0,3,3,12,2230,2330,1995,0,98006,47.5521,-122.115,4060,15177,5.0,3.0
2621600015,20150121T000000,120000.0,3.0,1.0,1150.0,8924.0,1.0,0,0,3,6,1150,0,1943,0,98030,47.3865,-122.217,1492,8924,3.0,1.5
2621600015,20150430T000000,175000.0,3.0,1.0,1150.0,8924.0,1.0,0,0,3,6,1150,0,1943,0,98030,47.3865,-122.217,1492,8924,3.0,1.5
8005100360,20140916T000000,169900.0,3.0,1.0,910.0,5800.0,1.5,0,0,4,5,910,0,1900,0,98022,47.2068,-121.992,1400,6766,2.0,1.0
9527000330,20140811T000000,508000.0,6.0,2.75,2890.0,7500.0,1.0,0,0,4,8,1830,1060,1976,0,98034,47.7099,-122.23,1880,7500,4.0,3.0
748000145,20141211T000000,335000.0,2.0,1.0,1070.0,6678.0,1.0,0,0,4,7,1070,0,1951,0,98133,47.7315,-122.357,1680,7788,3.0,1.0
9191200015,20140910T000000,613200.0,3.0,2.75,2050.0,3320.0,1.5,0,0,4,7,1580,470,1927,0,98105,47.6719,-122.301,1760,4150,3.0,2.0
1822300040,20140507T000000,420000.0,2.0,1.5,1040.0,3500.0,1.5,0,0,4,6,1040,0,1904,0,98144,47.588,-122.304,1340,1213,3.0,1.0
9129100040,20140825T000000,1000000.0,4.0,3.25,3320.0,8587.0,3.0,0,0,3,11,2950,370,2008,0,98103,47.691,-122.337,1860,5668,4.0,3.0
3331500940,20140617T000000,342000.0,2.0,1.0,740.0,6180.0,1.0,0,0,3,6,740,0,1948,0,98118,47.5517,-122.272,1330,4635,2.0,1.0
524069101,20140723T000000,850000.0,4.0,2.0,3380.0,90968.0,1.0,0,0,4,9,1690,1690,1979,0,98075,47.5936,-122.077,3380,42740,4.0,3.0
6021502310,20141218T000000,582000.0,2.0,1.75,1210.0,4141.0,1.0,0,0,4,7,910,300,1942,0,98117,47.68600000000001,-122.382,1310,4141,3.0,1.0
4022901316,20141031T000000,475000.0,3.0,2.5,2480.0,6031.0,2.0,0,0,3,8,2480,0,2001,0,98155,47.772,-122.297,1850,7704,3.0,2.0
23500180,20140505T000000,570000.0,3.0,2.25,2010.0,,1.0,0,0,3,8,1330,680,1975,0,98052,47.6912,-122.115,2080,8260,3.0,2.0
9191200490,20150324T000000,826600.0,4.0,3.25,3230.0,5000.0,1.5,0,0,4,7,1750,1480,1916,0,98105,47.6702,-122.3,1730,4000,4.0,3.0
1189000207,20141021T000000,387000.0,2.0,2.5,1170.0,1394.0,2.0,0,0,3,8,1170,0,2001,0,98122,47.6131,-122.297,1250,3136,3.0,1.0
1771110720,20140521T000000,330000.0,3.0,1.0,1250.0,9126.0,1.0,0,0,3,7,1250,0,1969,0,98077,47.7554,-122.076,1440,10620,3.0,1.5
224069010,20140725T000000,653450.0,3.0,2.5,2070.0,49658.0,1.0,0,0,4,8,1540,530,1980,0,98075,47.5936,-122.013,2620,35160,3.0,2.0
3630060040,20140911T000000,285000.0,3.0,1.0,1050.0,3088.0,1.0,0,0,3,7,1050,0,2005,0,98029,47.5471,-121.996,1890,2772,3.0,1.0
3211100450,20140814T000000,217000.0,3.0,1.0,1400.0,7800.0,1.0,0,0,3,7,1400,0,1962,0,98059,47.4789,-122.159,1400,7800,3.0,2.0
1245003255,20150223T000000,615000.0,3.0,1.0,1120.0,12500.0,1.0,0,0,4,7,1120,0,1977,0,98033,47.6842,-122.2,2380,10000,3.0,1.5
1438000110,20140603T000000,580135.0,4.0,2.5,3150.0,5886.0,2.0,0,0,3,8,3150,0,2014,0,98059,47.4787,-122.122,2650,5886,4.0,3.0
8089500180,20140730T000000,1150000.0,4.0,3.5,4540.0,19767.0,2.0,0,0,3,11,4200,340,1998,0,98006,47.5445,-122.137,3990,12881,5.0,3.0
6802200110,20141029T000000,231200.0,3.0,2.0,1400.0,8821.0,1.0,0,0,3,7,1400,0,1991,0,98022,47.1949,-121.989,1450,8721,3.0,2.0
7203100120,20140616T000000,680000.0,4.0,2.75,2500.0,4950.0,2.0,0,0,3,8,2500,0,2010,0,98053,47.6964,-122.017,2500,4950,4.0,2.0
3445400120,20140725T000000,267500.0,3.0,1.5,1390.0,2153.0,2.0,0,0,3,7,1390,0,2001,0,98118,47.5506,-122.29,1100,2617,3.0,2.0
1454100650,20140804T000000,942000.0,4.0,2.75,3160.0,37200.0,2.0,0,3,3,8,2310,850,1939,0,98125,47.7214,-122.285,3130,20000,4.0,3.0
106000015,20140619T000000,435000.0,3.0,1.75,1310.0,8065.0,1.0,0,0,4,6,1310,0,1948,0,98117,47.701,-122.368,1420,8100,3.0,2.0
9459200110,20140610T000000,315000.0,2.0,1.0,1740.0,3622.0,1.0,0,0,4,7,950,790,1924,0,98118,47.5541,-122.29,1270,3800,3.0,2.0
3448000410,20140513T000000,354901.0,3.0,2.0,1490.0,1709.0,3.0,0,0,3,8,1490,0,2004,0,98125,47.7173,-122.299,1364,1709,,2.0
8682281220,20141014T000000,439888.0,2.0,2.0,1300.0,6515.0,1.0,0,0,3,8,1300,0,2005,0,98053,47.7078,-122.013,1640,6009,3.0,1.5
2114700530,20150122T000000,360000.0,4.0,1.0,1460.0,3840.0,1.5,0,0,3,8,1340,120,1928,0,98106,47.533,-122.347,990,4200,3.0,2.0
8093600065,20141231T000000,205000.0,4.0,1.0,1030.0,6621.0,1.0,0,0,4,6,1030,0,1955,0,98055,47.4857,-122.221,1420,6631,3.0,1.5
4137030040,20140612T000000,299995.0,3.0,2.0,1970.0,7500.0,2.0,0,0,3,8,1970,0,1988,0,98092,47.2658,-122.218,1950,8220,,2.0
5126900100,20140923T000000,150000.0,2.0,1.0,790.0,7275.0,1.0,0,0,4,6,790,0,1944,0,98058,47.4771,-122.174,850,7399,2.0,1.0
5469501530,20140603T000000,575000.0,3.0,2.25,3800.0,33825.0,1.0,0,0,4,10,3330,470,1976,0,98042,47.3797,-122.152,3470,14484,4.0,3.0
7784000180,20150505T000000,625000.0,3.0,2.0,2168.0,12616.0,2.0,0,1,4,7,2168,0,1950,0,98146,47.4933,-122.367,2168,9750,3.0,2.0
7135520610,20140529T000000,950000.0,4.0,3.5,4140.0,13392.0,2.0,0,0,3,11,4140,0,2000,0,98059,47.5261,-122.144,4140,11529,4.0,3.0
8856500120,20150210T000000,278800.0,4.0,2.5,2440.0,7797.0,1.0,0,0,3,8,1560,880,1965,0,98031,47.3895,-122.222,2090,8100,3.0,2.0
5015000180,20141110T000000,713500.0,3.0,2.0,1720.0,4200.0,2.0,0,0,3,8,1720,0,1908,1992,98112,47.6285,-122.301,1720,4200,3.0,2.0
3024059014,20150325T000000,1900000.0,4.0,2.25,3020.0,11489.0,1.5,1,3,5,10,2110,910,1916,1988,98040,47.5395,-122.21,3890,11489,4.0,3.0
9268200348,20141028T000000,439000.0,,,2610.0,5009.0,1.0,0,0,3,7,1710,900,1988,0,98117,47.6969,-122.366,1600,5040,,
9195700040,20140926T000000,425000.0,3.0,2.0,1500.0,8086.0,1.0,0,0,3,7,1060,440,1981,0,98027,47.5584,-122.081,1550,8086,3.0,2.0
8798000100,20140825T000000,252500.0,4.0,2.5,2600.0,11280.0,1.5,0,0,3,7,1570,1030,1961,0,98003,47.33600000000001,-122.304,1660,11200,4.0,2.0
304000530,20140512T000000,185000.0,3.0,1.5,1370.0,8470.0,1.0,0,0,4,7,1370,0,1961,0,98092,47.2874,-122.192,1710,8800,3.0,2.0
3575304895,20140923T000000,406550.0,5.0,2.0,2400.0,15781.0,1.0,0,0,4,7,1200,1200,1974,0,98074,47.622,-122.059,2390,7500,,2.0
9406500540,20140630T000000,243000.0,3.0,1.5,1068.0,1758.0,2.0,0,0,3,7,1068,0,1990,0,98028,47.7527,-122.244,1078,1315,3.0,1.0
6071800410,20141201T000000,500000.0,3.0,1.5,2220.0,8994.0,1.0,0,0,4,8,1110,1110,1962,0,98006,47.5473,-122.172,2220,8994,3.0,2.0
2122049013,20150513T000000,204750.0,2.0,1.0,880.0,7575.0,1.0,0,0,4,7,880,0,1942,0,98198,47.3757,-122.304,1800,7575,2.0,1.0
5470100220,20140909T000000,222000.0,3.0,1.5,1310.0,,1.0,0,0,4,7,1310,0,1968,0,98042,47.3683,-122.147,1710,9600,3.0,2.0
6623400246,20140523T000000,200000.0,4.0,1.0,1350.0,11507.0,1.0,0,0,3,7,1350,0,1966,0,98055,47.4269,-122.197,1320,25675,3.0,2.0
3918400028,20141021T000000,367000.0,3.0,2.25,1400.0,1320.0,3.0,0,2,3,8,1400,0,2006,0,98133,47.7147,-122.356,1490,1449,3.0,2.0
1422700040,20150514T000000,183000.0,3.0,1.0,1170.0,7320.0,1.0,0,0,3,7,1170,0,1962,0,98188,47.4685,-122.282,2040,7320,3.0,1.5
7660100336,20141210T000000,300000.0,3.0,2.5,1020.0,1570.0,2.0,0,0,3,7,720,300,2004,0,98144,47.5871,-122.317,1470,1249,3.0,1.0
6145602240,20140819T000000,369000.0,3.0,1.75,1300.0,,1.0,0,0,3,7,1300,0,1985,0,98133,47.7024,-122.355,1290,3844,3.0,2.0
7287100035,20140731T000000,380000.0,3.0,2.0,2010.0,16736.0,2.0,0,0,4,6,2010,0,1929,0,98133,47.7643,-122.352,1890,11477,3.0,2.0
5101405465,20150203T000000,463000.0,3.0,2.0,1590.0,5009.0,2.0,0,0,4,6,1590,0,1985,0,98125,47.7012,-122.322,1730,6380,3.0,2.0
3756500180,20141208T000000,475000.0,3.0,1.0,1470.0,,1.0,0,0,3,7,1470,0,1963,0,98034,47.7155,-122.194,1300,9750,3.0,2.0
3750605620,20150324T000000,225000.0,3.0,1.75,1580.0,14400.0,1.0,0,0,4,7,1580,0,1981,0,98001,47.2598,-122.281,1480,9600,3.0,2.0
2473350790,20150511T000000,371000.0,3.0,1.75,,9512.0,1.0,0,0,3,8,1970,0,1968,0,98058,47.4545,-122.146,2250,10573,,
3389900965,20140827T000000,625000.0,3.0,2.5,2330.0,3141.0,2.0,0,0,3,8,2330,0,2003,0,98116,47.5622,-122.392,1980,5265,3.0,2.0
1068000375,20140923T000000,3200000.0,6.0,5.0,7100.0,18200.0,2.5,0,0,3,13,5240,1860,1933,2002,98199,47.6427,-122.408,3130,6477,6.0,5.0
